#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.554;0.000;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.451;0.003;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.546;0.042;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.662;0.136;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.807;0.275;0.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.980;0.450;0.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;4.148;0.627;0.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.200;0.670;0.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.200;0.654;0.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.642;0.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.631;1.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.622;1.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.613;1.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.604;1.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.597;1.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.589;2.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.582;2.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.575;2.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.569;2.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.563;2.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.557;2.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.551;2.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.546;3.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;0.540;3.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;0.535;3.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;0.530;3.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;0.525;3.7;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;0.521;3.8;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;0.516;3.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;0.511;4.1;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;0.507;4.2;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;0.503;4.4;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;0.498;4.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;0.494;4.6;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;0.490;4.8;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;0.486;4.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;0.483;5.0;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;0.479;5.2;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;0.475;5.3;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;0.472;5.4;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;0.469;5.6;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;0.465;5.7;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;0.462;5.8;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;0.459;6.0;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;0.456;6.1;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;0.453;6.2;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;0.451;6.3;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;0.447;6.5;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;0.444;6.6;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;0.442;6.7;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;0.439;6.8;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;0.436;7.0;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;0.434;7.1;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;0.431;7.2;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;0.429;7.3;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;0.427;7.4;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;0.424;7.5;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;0.422;7.7;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;0.420;7.8;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;0.417;7.9;27.9;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;0.415;8.0;28.0;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;0.414;8.1;28.0;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;0.411;8.2;28.0;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;0.409;8.4;28.0;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;0.407;8.5;28.0;;;;;;;;;;;;;;;;;;
