#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.283;0.000;0.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.270;0.020;0.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.338;0.096;0.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.407;0.232;0.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.517;0.419;0.2;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.634;0.647;0.4;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.810;0.897;0.6;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.932;1.049;0.9;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.001;1.106;1.3;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.056;1.169;1.6;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.101;1.235;1.9;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.143;1.304;2.3;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.173;1.365;2.7;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.179;1.388;3.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.189;1.401;3.5;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.198;1.411;3.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.199;1.412;4.2;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.199;1.408;4.6;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;1.401;5.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;1.394;5.4;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;1.388;5.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.381;6.2;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.374;6.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.368;6.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.199;1.362;7.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.357;7.7;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.352;8.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.199;1.347;8.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.199;1.342;8.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.337;9.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;1.332;9.6;27.7;;;;;;;;;;;;;;;;;;
