#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.275;0.001;0.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.289;0.034;0.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.349;0.128;0.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.432;0.279;0.1;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.549;0.479;0.2;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.675;0.721;0.5;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.797;0.964;0.7;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.858;1.076;1.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.909;1.141;1.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.955;1.208;1.7;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.001;1.278;2.1;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.046;1.346;2.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.092;1.418;2.8;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.136;1.489;3.3;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.175;1.548;3.7;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.196;1.567;4.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;1.545;4.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;1.518;5.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.201;1.491;5.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;1.465;5.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;1.443;6.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.422;6.6;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.402;7.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.384;7.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.367;7.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.350;8.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.335;8.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.319;8.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.305;9.2;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.291;9.6;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.279;9.9;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.266;10.3;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.254;10.6;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.242;11.0;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.231;11.3;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;1.220;11.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;1.210;12.0;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.201;12.3;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.192;12.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.183;13.0;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.175;13.3;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.166;13.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.158;13.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;1.151;14.3;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;1.143;14.6;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;1.136;14.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;1.129;15.2;31.4;;;;;;;;;;;;;;;;;;
