#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.389;0.000;0.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.381;0.019;0.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.422;0.094;0.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.462;0.229;0.1;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.514;0.420;0.2;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.578;0.664;0.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.646;0.937;0.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.685;1.090;1.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.710;1.167;1.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.734;1.246;1.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.758;1.328;2.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.783;1.411;2.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.807;1.497;2.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.832;1.583;3.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.858;1.674;3.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.883;1.765;4.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.908;1.855;4.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.935;1.956;5.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.959;2.054;5.9;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.987;2.161;6.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.013;2.254;7.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.041;2.361;7.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.069;2.457;8.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.098;2.571;9.2;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.127;2.666;10.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.173;2.847;10.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.194;2.912;11.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.199;2.905;12.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.199;2.881;13.2;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.199;2.860;14.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;2.839;14.8;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.199;2.820;15.5;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.802;16.3;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.784;17.1;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.768;17.9;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;2.753;18.6;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.734;19.4;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.199;2.720;20.1;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.705;20.9;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.199;2.694;21.6;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.199;2.681;22.4;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.199;2.670;23.1;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.659;23.9;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.649;24.6;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;2.638;25.3;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;2.629;26.1;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;2.620;26.8;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;2.610;27.5;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;2.602;28.2;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;2.593;28.9;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;2.585;29.7;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;2.577;30.4;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.199;2.570;31.1;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.199;2.564;31.8;29.2;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.199;2.555;32.5;29.2;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;2.550;33.2;29.2;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;2.546;33.9;29.2;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.199;2.536;34.6;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;2.530;35.3;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.199;2.528;36.0;29.3;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;2.523;36.7;29.4;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;2.515;37.4;29.4;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.199;2.510;38.1;29.4;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;2.508;38.8;29.4;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;2.504;39.5;29.5;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;2.496;40.2;29.5;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;2.491;40.9;29.5;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.199;2.488;41.6;29.6;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.199;2.482;42.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.200;2.480;43.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.200;2.476;43.7;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;2.473;44.4;29.7;;;;;;;;;;;;;;;;;;
