#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.272;0.000;0.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.246;0.016;0.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.330;0.097;0.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.400;0.233;0.1;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.488;0.423;0.2;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.593;0.659;0.4;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.703;0.918;0.7;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.773;1.058;0.9;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.815;1.127;1.3;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.855;1.196;1.6;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.896;1.270;2.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.935;1.341;2.3;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.976;1.418;2.7;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.014;1.490;3.2;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.055;1.572;3.6;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.093;1.645;4.1;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.134;1.730;4.5;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.168;1.796;5.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.190;1.825;5.6;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;1.817;6.1;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.201;1.788;6.6;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.201;1.758;7.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.728;7.5;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.703;8.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.681;8.5;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.661;8.9;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.641;9.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.623;9.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.605;10.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.589;10.7;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.573;11.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.559;11.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.545;12.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.532;12.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.520;12.9;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;1.509;13.3;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;1.496;13.7;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.484;14.1;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.474;14.5;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.464;14.9;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.455;15.3;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.446;15.7;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.438;16.1;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;1.430;16.5;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.199;1.422;16.9;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;1.415;17.3;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.199;1.408;17.7;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;1.401;18.1;28.9;;;;;;;;;;;;;;;;;;
