#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.284;0.001;0.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.294;0.035;0.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.325;0.130;0.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.366;0.287;0.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.418;0.503;0.2;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.483;0.771;0.5;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.537;1.008;0.8;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.566;1.108;1.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.590;1.187;1.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.614;1.268;1.8;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.638;1.352;2.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.663;1.438;2.5;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.688;1.525;3.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.714;1.615;3.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.740;1.706;3.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.766;1.797;4.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.794;1.895;4.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.820;1.990;5.5;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.849;2.101;6.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.876;2.193;6.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.905;2.302;7.3;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.933;2.397;8.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.963;2.513;8.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.992;2.610;9.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.049;2.863;10.2;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.081;2.995;11.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.089;2.995;11.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.095;2.993;12.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.102;2.994;13.6;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.108;2.995;14.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.113;2.995;15.2;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.118;2.993;16.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.122;2.994;16.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.127;2.994;17.7;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.131;2.995;18.6;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.135;2.995;19.4;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.139;2.996;20.2;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.142;2.996;21.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.145;2.996;21.9;31.5;;;;;;;;;;;;;;;;;;
