#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.305;0.000;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.281;0.006;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.302;0.055;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.336;0.167;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.381;0.340;0.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.439;0.569;0.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.507;0.848;0.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.554;1.044;0.8;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.580;1.126;1.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.604;1.205;1.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.628;1.287;1.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.653;1.371;2.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.679;1.457;2.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.704;1.544;3.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.730;1.634;3.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.757;1.725;4.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.783;1.816;4.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.812;1.915;5.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.839;2.009;5.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.868;2.119;6.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.896;2.213;6.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.925;2.318;7.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.954;2.416;8.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.983;2.527;8.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.015;2.632;9.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.072;2.876;10.4;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.101;2.987;11.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.109;2.994;12.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.116;2.995;12.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.122;2.996;13.8;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.127;2.996;14.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.132;2.994;15.4;30.9;;;;;;;;;;;;;;;;;;
