#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.367;0.000;0.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.333;0.004;0.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.362;0.046;0.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.396;0.150;0.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.442;0.313;0.1;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.499;0.532;0.3;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.567;0.803;0.5;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.621;1.023;0.8;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.647;1.115;1.1;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.672;1.194;1.5;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.695;1.273;1.8;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.720;1.357;2.2;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.745;1.441;2.6;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.770;1.526;3.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.797;1.616;3.5;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.823;1.703;4.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.851;1.797;4.5;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.879;1.887;5.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.907;1.985;5.5;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.937;2.087;6.1;27.2;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.967;2.180;6.7;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.002;2.281;7.4;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.036;2.371;8.0;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.076;2.465;8.7;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.119;2.574;9.5;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.149;2.638;10.2;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.182;2.725;11.0;27.3;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.197;2.762;11.7;27.3;;;;;;;;;;;;;;;;;;
