#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.332;0.001;0.0;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.348;0.028;0.0;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.380;0.127;0.0;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.420;0.264;0.1;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.473;0.491;0.2;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.538;0.728;0.5;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.599;0.983;0.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.630;1.108;1.1;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.654;1.180;1.4;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.677;1.267;1.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.701;1.342;2.1;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.726;1.434;2.5;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.751;1.512;2.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.776;1.610;3.4;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.802;1.698;3.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.828;1.793;4.4;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.855;1.884;4.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.882;1.984;5.5;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.909;2.091;6.0;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.936;2.180;6.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.968;2.290;7.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.991;2.378;8.0;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.026;2.499;8.7;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.047;2.581;9.4;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.098;2.761;10.2;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.146;2.963;11.0;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.161;2.995;11.8;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.166;2.996;12.7;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.171;2.997;13.5;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.176;2.997;14.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.179;2.997;15.2;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.183;2.997;16.0;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.187;2.997;16.8;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.190;2.996;17.7;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.193;2.997;18.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.197;2.998;19.3;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.198;2.991;20.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.199;2.983;21.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.972;21.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.199;2.961;22.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.199;2.953;23.4;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.199;2.943;24.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.932;25.1;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.199;2.926;25.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;2.919;26.7;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.199;2.910;27.5;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.198;2.902;28.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.199;2.897;29.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;2.890;29.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;2.885;30.7;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.199;2.876;31.5;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;2.870;32.3;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;2.866;33.1;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;2.860;33.9;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;2.857;34.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;2.848;35.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.199;2.843;36.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.199;2.840;37.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;2.836;37.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;2.831;38.6;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;2.829;39.4;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;2.824;40.2;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.198;2.816;41.0;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;2.815;41.8;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.199;2.812;42.6;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.199;2.809;43.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;2.805;44.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;2.803;44.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;2.801;45.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.199;2.797;46.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.199;2.790;47.2;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.198;2.787;48.0;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.199;2.787;48.8;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.199;2.785;49.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.199;2.783;50.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.200;2.779;51.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;2.776;51.9;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.200;2.775;52.6;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.200;2.774;53.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.200;2.772;54.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.199;2.766;54.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.198;2.762;55.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.199;2.762;56.5;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.198;2.760;57.2;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.199;2.758;58.0;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.199;2.758;58.9;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.199;2.755;59.5;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.200;2.752;60.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.200;2.750;61.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.199;2.746;61.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.199;2.741;62.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.199;2.739;63.4;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.199;2.739;64.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.199;2.737;65.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.199;2.737;65.6;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.200;2.736;66.5;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.199;2.734;67.2;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.199;2.733;68.0;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.200;2.731;68.7;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.200;2.728;69.5;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.199;2.725;70.3;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.198;2.719;71.0;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.198;2.717;71.8;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.199;2.717;72.5;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.198;2.716;73.3;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.199;2.715;74.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.199;2.714;74.8;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.199;2.713;75.5;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.199;2.712;76.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.200;2.712;77.1;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.199;2.711;77.8;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:51;4.199;2.710;78.6;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:52;4.200;2.709;79.3;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:53;4.200;2.705;80.1;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:54;4.200;2.704;80.8;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:55;4.199;2.699;81.6;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:56;4.198;2.695;82.3;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:57;4.198;2.695;83.1;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:58;4.199;2.694;83.8;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:59;4.199;2.693;84.6;32.4;;;;;;;;;;;;;;;;;;
 ;00:02:00;4.199;2.692;85.3;32.4;;;;;;;;;;;;;;;;;;
 ;00:02:01;4.199;2.692;86.1;32.5;;;;;;;;;;;;;;;;;;
 ;00:02:02;4.199;2.691;86.8;32.5;;;;;;;;;;;;;;;;;;
 ;00:02:03;4.199;2.690;87.5;32.5;;;;;;;;;;;;;;;;;;
 ;00:02:04;4.200;2.690;88.3;32.6;;;;;;;;;;;;;;;;;;
 ;00:02:05;4.200;2.688;89.0;32.6;;;;;;;;;;;;;;;;;;
 ;00:02:06;4.200;2.685;89.8;32.6;;;;;;;;;;;;;;;;;;
 ;00:02:07;4.199;2.684;90.5;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:08;4.199;2.680;91.3;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:09;4.199;2.678;91.9;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:10;4.199;2.677;92.8;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:11;4.199;2.677;93.5;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:12;4.199;2.676;94.3;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:13;4.199;2.676;94.9;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:14;4.200;2.674;95.7;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:15;4.200;2.672;96.5;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:16;4.199;2.670;97.2;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:17;4.199;2.668;98.0;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:18;4.199;2.668;98.7;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:19;4.199;2.667;99.4;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:20;4.200;2.665;100.2;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:21;4.199;2.664;100.9;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:22;4.199;2.662;101.7;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:23;4.199;2.661;102.4;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:24;4.200;2.660;103.1;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:25;4.199;2.658;103.9;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:26;4.199;2.657;104.6;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:27;4.200;2.656;105.4;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:28;4.199;2.654;106.1;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:29;4.199;2.652;106.8;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:30;4.200;2.651;107.6;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:31;4.199;2.650;108.3;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:32;4.200;2.649;109.0;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:33;4.200;2.647;109.8;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:34;4.200;2.646;110.5;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:35;4.200;2.645;111.2;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:36;4.200;2.644;112.0;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:37;4.200;2.642;112.7;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:38;4.200;2.641;113.4;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:39;4.200;2.640;114.2;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:40;4.200;2.639;114.9;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:41;4.200;2.638;115.6;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:42;4.200;2.636;116.4;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:43;4.200;2.636;117.1;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:44;4.200;2.635;117.8;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:45;4.200;2.633;118.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:46;4.200;2.632;119.3;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:47;4.200;2.631;120.0;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:48;4.200;2.630;120.8;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:49;4.200;2.628;121.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:50;4.200;2.626;122.2;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:51;4.200;2.625;123.0;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:52;4.200;2.624;123.7;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:53;4.200;2.623;124.4;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:54;4.200;2.621;125.1;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:55;4.200;2.620;125.9;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:56;4.200;2.619;126.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:57;4.200;2.618;127.3;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:58;4.200;2.616;128.1;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:59;4.200;2.615;128.8;34.3;;;;;;;;;;;;;;;;;;
 ;00:03:00;4.200;2.614;129.5;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:01;4.200;2.613;130.2;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:02;4.200;2.611;131.0;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:03;4.199;2.610;131.7;34.5;;;;;;;;;;;;;;;;;;
 ;00:03:04;4.200;2.608;132.4;34.5;;;;;;;;;;;;;;;;;;
 ;00:03:05;4.200;2.608;133.1;34.5;;;;;;;;;;;;;;;;;;
 ;00:03:06;4.199;2.605;133.9;34.6;;;;;;;;;;;;;;;;;;
