#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.308;0.000;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.300;0.000;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.285;0.010;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.310;0.070;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.345;0.194;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.392;0.378;0.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.451;0.617;0.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.516;0.895;0.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.557;1.064;0.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.581;1.142;1.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.605;1.222;1.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.628;1.305;1.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.653;1.388;2.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.678;1.475;2.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.702;1.564;3.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.728;1.652;3.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.754;1.747;4.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.780;1.838;4.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.808;1.936;5.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.835;2.039;5.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.862;2.139;6.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.891;2.243;7.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.917;2.336;7.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.948;2.453;8.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:24;3.973;2.540;9.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.016;2.711;9.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.069;2.950;10.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.084;2.993;11.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.091;2.994;12.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.097;2.994;13.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.103;2.994;14.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.108;2.993;14.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.113;2.996;15.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.117;2.997;16.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.121;2.997;17.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.125;2.996;18.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.128;2.996;18.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.132;2.996;19.8;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.135;2.996;20.6;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.138;2.995;21.4;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.141;2.997;22.3;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.144;2.996;23.1;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.147;2.997;23.9;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.149;2.996;24.8;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.151;2.997;25.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.154;2.996;26.4;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.156;2.996;27.3;30.9;;;;;;;;;;;;;;;;;;
