#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.318;0.000;0.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.299;0.000;0.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.263;0.010;0.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.317;0.070;0.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.386;0.190;0.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.473;0.366;0.2;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.578;0.589;0.3;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.695;0.855;0.6;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.783;1.049;0.9;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.829;1.126;1.2;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.871;1.195;1.5;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.913;1.267;1.9;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.954;1.337;2.3;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.997;1.413;2.7;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.036;1.486;3.1;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.078;1.565;3.5;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.116;1.638;4.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.158;1.721;4.5;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.186;1.767;5.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.199;1.769;5.5;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.201;1.737;5.9;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.702;6.4;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.674;6.9;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.649;7.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.624;7.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.601;8.2;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.580;8.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.560;9.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.542;9.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.525;9.9;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.509;10.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.491;10.8;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.475;11.2;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.461;11.6;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.448;12.0;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;1.436;12.4;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;1.425;12.8;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.413;13.2;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.402;13.6;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.392;13.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.382;14.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.373;14.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.363;15.1;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;1.355;15.5;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;1.347;15.8;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;1.339;16.2;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.199;1.331;16.6;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;1.323;16.9;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;1.317;17.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;1.310;17.7;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;1.303;18.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;1.297;18.4;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;1.291;18.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;1.285;19.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;1.279;19.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;1.274;19.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;1.269;20.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;1.264;20.5;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;1.258;20.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;1.253;21.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;1.247;21.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;1.243;21.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;1.238;22.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;1.233;22.6;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;1.229;22.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;1.225;23.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;1.221;23.6;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;1.217;24.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;1.212;24.3;30.3;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.200;1.209;24.6;30.3;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.200;1.205;25.0;30.3;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;1.201;25.3;30.3;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.200;1.197;25.6;30.3;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.200;1.193;26.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.200;1.190;26.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.200;1.186;26.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;1.183;27.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.200;1.181;27.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.200;1.177;27.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.200;1.174;27.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.200;1.171;28.3;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.200;1.168;28.6;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;1.164;28.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.200;1.161;29.2;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.200;1.158;29.6;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.200;1.156;29.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.200;1.153;30.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.200;1.150;30.5;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.200;1.147;30.8;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.200;1.144;31.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.200;1.141;31.5;30.6;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.200;1.138;31.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.200;1.136;32.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.200;1.133;32.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.200;1.130;32.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.200;1.128;33.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.200;1.125;33.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.200;1.123;33.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.200;1.120;34.0;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.200;1.118;34.3;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.200;1.115;34.6;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.200;1.113;34.9;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.200;1.110;35.2;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.200;1.108;35.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.200;1.105;35.8;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.200;1.103;36.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.200;1.101;36.4;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.200;1.098;36.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.200;1.096;37.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.200;1.094;37.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.200;1.091;37.7;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:51;4.200;1.089;38.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:52;4.200;1.087;38.3;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:53;4.200;1.085;38.6;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:54;4.200;1.083;38.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:55;4.200;1.081;39.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:56;4.200;1.079;39.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:57;4.200;1.077;39.8;31.1;;;;;;;;;;;;;;;;;;
