#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.319;0.000;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.301;0.000;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.264;0.010;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.317;0.070;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.384;0.190;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.468;0.366;0.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.568;0.591;0.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.678;0.856;0.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.757;1.040;0.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.799;1.114;1.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.839;1.185;1.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.879;1.257;1.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.917;1.329;2.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.958;1.406;2.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.996;1.479;3.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.036;1.560;3.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.074;1.634;4.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.114;1.719;4.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.150;1.795;4.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.181;1.858;5.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.197;1.872;6.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.849;6.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.820;7.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.794;7.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.768;8.0;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.742;8.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.718;8.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.698;9.4;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.679;9.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.661;10.3;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.644;10.8;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.628;11.2;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.613;11.7;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.598;12.1;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.585;12.6;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;1.571;13.0;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;1.560;13.4;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.548;13.9;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.537;14.3;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.527;14.7;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.517;15.1;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.508;15.6;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.497;16.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;1.486;16.4;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;1.478;16.8;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;1.470;17.2;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;1.463;17.6;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.199;1.455;18.0;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;1.448;18.4;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.199;1.441;18.8;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.199;1.435;19.2;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;1.429;19.6;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;1.423;20.0;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;1.417;20.4;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;1.412;20.8;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;1.406;21.2;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;1.401;21.6;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;1.396;22.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;1.391;22.4;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;1.387;22.7;28.4;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;1.382;23.1;28.4;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;1.378;23.5;28.4;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;1.373;23.9;28.5;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;1.369;24.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;1.365;24.6;28.5;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;1.361;25.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;1.357;25.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;1.353;25.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;1.349;26.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.199;1.346;26.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.199;1.342;26.9;28.6;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;1.339;27.3;28.6;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.199;1.335;27.6;28.7;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.199;1.332;28.0;28.7;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.199;1.328;28.4;28.7;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.199;1.324;28.7;28.7;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;1.321;29.1;28.8;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.199;1.318;29.5;28.8;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.199;1.316;29.8;28.8;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.199;1.313;30.2;28.8;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.199;1.310;30.6;28.8;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.199;1.307;30.9;28.9;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.199;1.304;31.3;28.9;;;;;;;;;;;;;;;;;;
