#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.297;0.000;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.283;0.010;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.308;0.071;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.344;0.194;0.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.393;0.378;0.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.453;0.617;0.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.520;0.894;0.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.562;1.063;0.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.587;1.140;1.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.612;1.220;1.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.636;1.302;1.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.661;1.385;2.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.687;1.472;2.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.712;1.559;3.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.739;1.647;3.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.766;1.741;4.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.793;1.831;4.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.822;1.930;5.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.850;2.026;5.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.879;2.133;6.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.908;2.229;7.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.937;2.330;7.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.968;2.432;8.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.998;2.536;9.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.031;2.646;9.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.092;2.883;10.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.121;2.988;11.4;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.129;2.994;12.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.135;2.996;13.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.140;2.994;13.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.145;2.995;14.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.150;2.996;15.6;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.154;2.997;16.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.158;2.996;17.2;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.162;2.997;18.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.165;2.996;18.9;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.169;2.995;19.8;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.172;2.995;20.5;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.175;2.995;21.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.178;2.997;22.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.181;2.997;23.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.184;2.996;24.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.186;2.997;24.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.188;2.997;25.6;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.190;2.997;26.5;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.193;2.997;27.3;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.194;2.994;28.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.197;2.998;29.0;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.198;2.993;29.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.199;2.988;30.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;2.982;31.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;2.974;32.3;31.3;;;;;;;;;;;;;;;;;;
