#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.285;0.001;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.294;0.035;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.328;0.130;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.371;0.287;0.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.429;0.500;0.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.498;0.767;0.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.558;1.004;0.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.588;1.105;1.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.614;1.183;1.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.640;1.262;1.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.667;1.346;2.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.694;1.430;2.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.721;1.514;3.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.749;1.604;3.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.777;1.691;3.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.806;1.784;4.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.835;1.875;4.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.865;1.973;5.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.896;2.076;6.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.926;2.167;6.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.959;2.271;7.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.989;2.360;8.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.024;2.471;8.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.054;2.565;9.4;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.093;2.678;10.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.155;2.898;10.9;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.184;2.987;11.8;31.2;;;;;;;;;;;;;;;;;;
