#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.593;0.000;0.0;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.580;0.017;0.0;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.667;0.085;0.0;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.765;0.205;0.0;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.890;0.368;0.2;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;4.039;0.565;0.3;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;4.171;0.740;0.5;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.200;0.765;0.7;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.200;0.750;1.0;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.738;1.2;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.728;1.4;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.719;1.6;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.711;1.8;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.703;2.0;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.696;2.1;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.689;2.3;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.682;2.5;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.676;2.7;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.670;2.9;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.664;3.1;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.659;3.3;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.653;3.5;27.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.648;3.6;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;0.643;3.8;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;0.638;4.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;0.633;4.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;0.629;4.3;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;0.625;4.5;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;0.621;4.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;0.616;4.9;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;0.612;5.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;0.608;5.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;0.604;5.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;0.601;5.5;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;0.597;5.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;0.594;5.9;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;0.591;6.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;0.587;6.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;0.584;6.3;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;0.580;6.5;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;0.577;6.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;0.574;6.8;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;0.571;7.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;0.568;7.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;0.565;7.3;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;0.562;7.5;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;0.560;7.6;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;0.557;7.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;0.554;7.9;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;0.552;8.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;0.550;8.2;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;0.547;8.4;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;0.544;8.5;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;0.542;8.7;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;0.540;8.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;0.537;9.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;0.535;9.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;0.533;9.3;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;0.530;9.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;0.528;9.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;0.526;9.7;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;0.524;9.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;0.522;10.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;0.520;10.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;0.518;10.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;0.515;10.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;0.514;10.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;0.512;10.7;27.7;;;;;;;;;;;;;;;;;;
