#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.258;0.000;0.0;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.208;0.020;0.0;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.373;0.094;0.0;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.514;0.222;0.1;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.682;0.393;0.2;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.875;0.596;0.3;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:06;4.086;0.812;0.6;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.188;0.883;0.8;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.195;0.864;1.1;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.845;1.3;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.825;1.5;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.808;1.7;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.791;2.0;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.777;2.2;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.763;2.4;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.749;2.6;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.737;2.8;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.726;3.0;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.715;3.2;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.704;3.4;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.694;3.6;29.3;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.685;3.8;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.677;4.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;0.668;4.2;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;0.660;4.3;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;0.653;4.5;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;0.646;4.7;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;0.639;4.9;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;0.632;5.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;0.625;5.2;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;0.619;5.4;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;0.613;5.6;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;0.607;5.7;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;0.602;5.9;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;0.597;6.1;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;0.591;6.2;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;0.587;6.4;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;0.582;6.6;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;0.577;6.7;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;0.573;6.9;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;0.568;7.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;0.564;7.2;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;0.560;7.3;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;0.556;7.5;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;0.552;7.7;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;0.548;7.8;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;0.545;8.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;0.542;8.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;0.538;8.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;0.535;8.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;0.532;8.6;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;0.529;8.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;0.525;8.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;0.522;9.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;0.519;9.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;0.517;9.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;0.513;9.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;0.511;9.6;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;0.508;9.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;0.506;9.8;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;0.503;10.0;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;0.500;10.1;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;0.497;10.3;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;0.494;10.4;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;0.492;10.5;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;0.490;10.7;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;0.487;10.8;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;0.485;10.9;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;0.483;11.1;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.200;0.481;11.2;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.200;0.479;11.3;29.7;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;0.477;11.5;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.200;0.475;11.6;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.200;0.473;11.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.200;0.471;11.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.200;0.468;12.0;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;0.467;12.1;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.200;0.465;12.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.200;0.463;12.4;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.200;0.462;12.5;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.200;0.460;12.6;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.200;0.458;12.8;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;0.456;12.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.200;0.455;13.0;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.200;0.453;13.1;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.200;0.452;13.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.200;0.450;13.4;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.200;0.449;13.5;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.200;0.447;13.6;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.200;0.446;13.8;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.200;0.445;13.9;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.200;0.443;14.0;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.200;0.441;14.1;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.200;0.440;14.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.200;0.437;14.4;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.200;0.437;14.5;29.9;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.200;0.436;14.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.200;0.434;14.7;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.200;0.434;14.9;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.200;0.432;15.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.200;0.430;15.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.200;0.429;15.2;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.200;0.428;15.3;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.200;0.427;15.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.200;0.425;15.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.200;0.425;15.7;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.200;0.423;15.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.200;0.422;15.9;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.200;0.421;16.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.200;0.420;16.2;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.200;0.419;16.3;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:51;4.200;0.418;16.4;30.0;;;;;;;;;;;;;;;;;;
 ;00:01:52;4.200;0.416;16.5;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:53;4.200;0.415;16.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:54;4.200;0.414;16.7;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:55;4.200;0.414;16.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:56;4.200;0.413;17.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:57;4.200;0.411;17.1;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:58;4.200;0.410;17.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:01:59;4.200;0.409;17.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:00;4.200;0.409;17.4;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:01;4.200;0.408;17.5;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:02;4.200;0.407;17.7;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:03;4.200;0.405;17.8;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:04;4.200;0.405;17.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:05;4.200;0.404;18.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:02:06;4.200;0.403;18.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:07;4.200;0.401;18.2;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:08;4.200;0.400;18.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:09;4.200;0.400;18.4;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:10;4.200;0.399;18.6;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:11;4.200;0.398;18.7;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:12;4.200;0.398;18.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:13;4.200;0.396;18.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:14;4.200;0.396;19.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:15;4.200;0.395;19.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:16;4.200;0.394;19.2;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:17;4.200;0.393;19.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:18;4.200;0.393;19.4;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:19;4.200;0.392;19.6;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:20;4.200;0.390;19.7;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:21;4.200;0.390;19.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:22;4.200;0.389;19.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:23;4.200;0.389;20.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:24;4.200;0.388;20.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:02:25;4.200;0.387;20.2;30.3;;;;;;;;;;;;;;;;;;
 ;00:02:26;4.200;0.387;20.3;30.3;;;;;;;;;;;;;;;;;;
