#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.377;0.000;0.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:01;2.959;0.000;0.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:02;2.341;0.010;0.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.447;0.066;0.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.624;0.172;0.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.848;0.317;0.1;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:06;4.105;0.479;0.3;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.201;0.536;0.4;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.201;0.516;0.6;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.501;0.7;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.489;0.8;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.479;1.0;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.470;1.1;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.462;1.2;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.455;1.4;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.448;1.5;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.441;1.6;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.435;1.7;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.429;1.8;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.423;1.9;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.417;2.1;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.412;2.2;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.407;2.3;28.1;;;;;;;;;;;;;;;;;;
