#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.623;0.000;0.0;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.601;0.000;0.0;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.569;0.009;0.0;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.640;0.069;0.0;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.740;0.180;0.0;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.849;0.335;0.1;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:06;4.007;0.527;0.3;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.143;0.719;0.5;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.200;0.769;0.7;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.754;0.9;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.741;1.1;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.731;1.3;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.722;1.5;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.714;1.7;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.707;1.9;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.700;2.1;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.693;2.3;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.686;2.5;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.680;2.7;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.673;2.9;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.668;3.1;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.662;3.2;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.657;3.4;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;0.652;3.6;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;0.647;3.8;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;0.642;4.0;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;0.637;4.1;26.9;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;0.633;4.3;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;0.628;4.5;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;0.623;4.7;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;0.620;4.8;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;0.616;5.0;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;0.612;5.2;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;0.608;5.4;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;0.604;5.5;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;0.601;5.7;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;0.598;5.9;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;0.594;6.0;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;0.591;6.2;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;0.587;6.3;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;0.584;6.5;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;0.581;6.7;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;0.577;6.8;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;0.575;7.0;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;0.572;7.1;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;0.569;7.3;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;0.566;7.5;27.0;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;0.563;7.6;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;0.561;7.8;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;0.558;7.9;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;0.556;8.1;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;0.553;8.2;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;0.550;8.4;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;0.548;8.5;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;0.546;8.7;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;0.543;8.8;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;0.541;9.0;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;0.539;9.1;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;0.536;9.3;27.1;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;0.534;9.4;27.1;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;0.532;9.6;27.1;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;0.530;9.7;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;0.528;9.9;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;0.526;10.0;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;0.524;10.2;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;0.522;10.3;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;0.520;10.5;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;0.518;10.6;27.2;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;0.516;10.8;27.2;;;;;;;;;;;;;;;;;;
