#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.455;0.000;0.0;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.480;0.027;0.0;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.524;0.110;0.0;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.581;0.250;0.1;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.655;0.441;0.2;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.744;0.679;0.4;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.837;0.942;0.7;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.890;1.091;1.0;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.921;1.163;1.3;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.952;1.236;1.7;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.983;1.313;2.1;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.014;1.389;2.5;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.046;1.468;2.9;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.079;1.548;3.3;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.111;1.627;3.8;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.146;1.712;4.2;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.173;1.777;4.7;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.186;1.797;5.2;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.197;1.807;5.7;28.2;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;1.797;6.2;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;1.779;6.7;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.764;7.2;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.745;7.7;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.728;8.2;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.714;8.7;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.700;9.1;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.687;9.6;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.675;10.1;28.3;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.663;10.5;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.652;11.0;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.641;11.4;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.630;11.9;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.621;12.3;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.610;12.8;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.601;13.2;28.4;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;1.592;13.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;1.583;14.1;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.575;14.5;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.567;15.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.560;15.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.552;15.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.546;16.3;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.538;16.7;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;1.533;17.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;1.526;17.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;1.521;18.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;1.514;18.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;1.509;18.8;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;1.504;19.2;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;1.498;19.6;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;1.489;20.1;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;1.485;20.5;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.199;1.480;20.9;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;1.476;21.3;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.199;1.471;21.7;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;1.467;22.1;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.199;1.463;22.5;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.199;1.459;22.9;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;1.454;23.3;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.199;1.451;23.7;28.9;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;1.447;24.1;28.9;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;1.444;24.5;28.9;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.199;1.440;24.9;28.9;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;1.437;25.3;28.9;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.199;1.433;25.7;29.0;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.199;1.431;26.1;29.0;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.199;1.427;26.5;29.0;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.199;1.425;26.9;29.0;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.199;1.421;27.3;29.0;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.199;1.418;27.7;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.199;1.415;28.1;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.199;1.413;28.5;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.199;1.410;28.9;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.199;1.407;29.3;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.199;1.404;29.7;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.199;1.402;30.1;29.2;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;1.399;30.4;29.2;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.199;1.397;30.8;29.2;;;;;;;;;;;;;;;;;;
