#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.305;0.001;0.0;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.321;0.034;0.0;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.376;0.127;0.0;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.445;0.278;0.1;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.535;0.481;0.2;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.644;0.729;0.4;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.750;0.979;0.7;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.806;1.096;1.0;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.848;1.166;1.4;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.889;1.235;1.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.933;1.308;2.1;29.7;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.981;1.375;2.5;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.026;1.450;2.9;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.062;1.526;3.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.102;1.605;3.8;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.135;1.686;4.2;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.162;1.771;4.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.176;1.816;5.2;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.187;1.839;5.7;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.197;1.859;6.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;1.860;6.8;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.850;7.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.838;7.8;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.826;8.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.814;8.8;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.803;9.3;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.792;9.8;29.8;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.782;10.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.771;10.8;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.761;11.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.750;11.8;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.740;12.3;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.731;12.7;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.723;13.2;29.9;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.715;13.7;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;1.707;14.2;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;1.700;14.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.693;15.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.686;15.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.680;16.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.673;16.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.668;17.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.664;17.4;30.1;;;;;;;;;;;;;;;;;;
