#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.289;0.001;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.301;0.035;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.336;0.130;0.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.386;0.285;0.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.453;0.496;0.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.536;0.757;0.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.610;0.998;0.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.647;1.104;1.1;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.677;1.179;1.4;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.707;1.257;1.8;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.739;1.336;2.1;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.770;1.415;2.5;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.803;1.499;3.0;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.835;1.579;3.4;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.870;1.666;3.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.904;1.749;4.4;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.939;1.837;4.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.976;1.922;5.4;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.013;2.020;6.0;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.050;2.106;6.6;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.091;2.204;7.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.126;2.281;7.8;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.169;2.381;8.5;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.185;2.413;9.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.196;2.423;9.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;2.420;10.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;2.408;11.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;2.394;11.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;2.385;12.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.199;2.375;13.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;2.366;13.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;2.359;14.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.351;15.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.345;15.8;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.338;16.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;2.332;17.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.326;17.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.199;2.321;18.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.316;19.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.199;2.312;19.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;2.307;20.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;2.303;20.9;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.299;21.6;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.295;22.2;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;2.291;22.9;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;2.288;23.5;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;2.285;24.1;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;2.282;24.8;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;2.279;25.4;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;2.276;26.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;2.274;26.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;2.272;27.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;2.269;27.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;2.267;28.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;2.264;29.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;2.262;29.8;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;2.260;30.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;2.258;31.1;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;2.256;31.7;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;2.254;32.3;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;2.252;32.9;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;2.250;33.6;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;2.247;34.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;2.243;34.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.199;2.242;35.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.199;2.240;36.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.199;2.238;36.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.199;2.236;37.3;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.199;2.235;37.9;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.199;2.233;38.5;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.199;2.232;39.2;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.199;2.230;39.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.200;2.228;40.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.199;2.227;41.0;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.199;2.226;41.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.199;2.224;42.3;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.199;2.223;42.9;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.199;2.222;43.5;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.199;2.220;44.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.199;2.218;44.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.199;2.218;45.3;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.199;2.217;46.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;2.215;46.6;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.199;2.213;47.2;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.199;2.212;47.8;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.199;2.212;48.4;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.200;2.210;49.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.199;2.208;49.6;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.199;2.206;50.3;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.199;2.205;50.9;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.199;2.204;51.5;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.199;2.204;52.1;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.200;2.202;52.7;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.199;2.201;53.3;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.199;2.198;53.9;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.199;2.198;54.5;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.199;2.197;55.2;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.199;2.197;55.8;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.200;2.196;56.4;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.200;2.195;57.0;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.200;2.193;57.7;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.199;2.191;58.3;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.199;2.189;58.9;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.199;2.189;59.5;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.200;2.189;60.1;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.199;2.188;60.7;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.200;2.187;61.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.200;2.185;61.9;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.200;2.185;62.5;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.199;2.182;63.1;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.199;2.181;63.7;32.1;;;;;;;;;;;;;;;;;;
