#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.337;0.000;0.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.304;0.000;0.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.241;0.010;0.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.336;0.069;0.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.454;0.185;0.0;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.598;0.348;0.1;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.766;0.549;0.3;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.963;0.775;0.5;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.154;0.968;0.8;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.993;1.1;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.969;1.4;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.950;1.6;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.932;1.9;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.917;2.1;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.901;2.4;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.889;2.6;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.875;2.9;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.864;3.1;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.851;3.3;29.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.842;3.6;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.829;3.8;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.820;4.0;29.5;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.810;4.3;29.5;;;;;;;;;;;;;;;;;;
