#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.306;0.000;0.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.280;0.004;0.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.298;0.047;0.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.335;0.154;0.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.384;0.320;0.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.446;0.543;0.3;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.519;0.817;0.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.578;1.044;0.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.609;1.135;1.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.637;1.214;1.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.664;1.294;1.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.691;1.375;2.2;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.720;1.460;2.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.748;1.544;3.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.777;1.633;3.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.806;1.720;4.0;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.836;1.811;4.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.867;1.903;5.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.897;1.995;5.6;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.929;2.103;6.2;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.958;2.188;6.8;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.992;2.298;7.5;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.020;2.382;8.1;30.0;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.055;2.499;8.8;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.081;2.583;9.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.125;2.729;10.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.177;2.923;11.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.196;2.971;12.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.199;2.952;12.8;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.199;2.920;13.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;2.892;14.4;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.199;2.866;15.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.841;16.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.818;16.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.797;17.5;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;2.777;18.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.757;19.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;2.737;19.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.719;20.6;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.199;2.704;21.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.199;2.689;22.1;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.199;2.675;22.8;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.662;23.6;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.650;24.3;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;2.639;25.0;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;2.628;25.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;2.617;26.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;2.607;27.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;2.597;27.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;2.587;28.7;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.199;2.578;29.4;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;2.570;30.1;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.199;2.562;30.8;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.199;2.555;31.5;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.199;2.546;32.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;2.539;32.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;2.535;33.6;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.199;2.526;34.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;2.520;35.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.199;2.516;35.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.199;2.510;36.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;2.501;37.1;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;2.497;37.8;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;2.490;38.5;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;2.486;39.2;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;2.481;39.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;2.477;40.6;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;2.473;41.3;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;2.469;41.9;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.200;2.465;42.6;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.200;2.461;43.3;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;2.458;44.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.200;2.454;44.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.200;2.450;45.4;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.200;2.447;46.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.200;2.443;46.7;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;2.440;47.4;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.200;2.437;48.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.200;2.433;48.7;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.200;2.430;49.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.200;2.427;50.1;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.200;2.424;50.8;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;2.421;51.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.200;2.417;52.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.200;2.414;52.8;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.200;2.411;53.5;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.200;2.408;54.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.200;2.405;54.8;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.200;2.402;55.5;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.200;2.400;56.1;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.200;2.396;56.8;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.200;2.394;57.5;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.200;2.390;58.1;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.200;2.389;58.8;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.199;2.388;59.4;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.200;2.383;60.1;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.200;2.383;60.8;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.199;2.380;61.4;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.199;2.375;62.1;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.200;2.374;62.8;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.200;2.373;63.4;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.200;2.371;64.1;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.199;2.366;64.7;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.199;2.364;65.4;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.200;2.362;66.0;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.200;2.359;66.7;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.200;2.359;67.3;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.200;2.358;68.0;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.199;2.353;68.7;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.199;2.351;69.3;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.199;2.349;70.0;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:51;4.200;2.345;70.6;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:52;4.200;2.344;71.3;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:53;4.200;2.344;71.9;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:54;4.200;2.343;72.6;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:55;4.199;2.338;73.2;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:56;4.199;2.335;73.9;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:57;4.200;2.334;74.5;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:58;4.200;2.331;75.2;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:59;4.200;2.331;75.8;32.5;;;;;;;;;;;;;;;;;;
 ;00:02:00;4.200;2.330;76.5;32.5;;;;;;;;;;;;;;;;;;
 ;00:02:01;4.200;2.328;77.1;32.6;;;;;;;;;;;;;;;;;;
 ;00:02:02;4.199;2.324;77.7;32.6;;;;;;;;;;;;;;;;;;
 ;00:02:03;4.199;2.322;78.4;32.6;;;;;;;;;;;;;;;;;;
 ;00:02:04;4.200;2.320;79.0;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:05;4.200;2.319;79.7;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:06;4.200;2.319;80.3;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:07;4.199;2.315;81.0;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:08;4.200;2.311;81.6;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:09;4.200;2.311;82.3;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:10;4.200;2.310;82.9;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:11;4.200;2.307;83.5;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:12;4.200;2.304;84.2;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:13;4.200;2.304;84.8;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:14;4.200;2.302;85.5;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:15;4.200;2.298;86.1;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:16;4.200;2.298;86.7;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:17;4.200;2.296;87.4;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:18;4.200;2.294;88.0;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:19;4.200;2.293;88.6;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:20;4.200;2.290;89.3;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:21;4.200;2.289;89.9;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:22;4.200;2.286;90.6;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:23;4.200;2.285;91.2;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:24;4.200;2.283;91.8;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:25;4.200;2.281;92.5;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:26;4.200;2.279;93.1;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:27;4.200;2.277;93.7;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:28;4.200;2.275;94.4;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:29;4.200;2.273;95.0;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:30;4.200;2.272;95.6;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:31;4.200;2.270;96.2;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:32;4.200;2.268;96.9;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:33;4.200;2.266;97.5;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:34;4.200;2.264;98.1;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:35;4.200;2.262;98.8;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:36;4.200;2.260;99.4;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:37;4.200;2.258;100.0;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:38;4.200;2.256;100.6;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:39;4.200;2.254;101.3;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:40;4.200;2.252;101.9;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:41;4.200;2.248;102.5;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:42;4.200;2.242;103.1;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:43;4.200;2.240;103.8;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:44;4.200;2.238;104.4;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:45;4.200;2.236;105.0;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:46;4.200;2.234;105.6;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:47;4.199;2.233;106.3;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:48;4.199;2.230;106.9;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:49;4.199;2.229;107.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:50;4.199;2.227;108.1;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:51;4.200;2.226;108.7;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:52;4.199;2.223;109.3;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:53;4.199;2.221;110.0;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:54;4.200;2.219;110.6;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:55;4.199;2.216;111.2;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:56;4.199;2.215;111.8;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:57;4.199;2.213;112.4;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:58;4.200;2.212;113.0;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:59;4.199;2.209;113.7;34.2;;;;;;;;;;;;;;;;;;
 ;00:03:00;4.199;2.207;114.3;34.3;;;;;;;;;;;;;;;;;;
 ;00:03:01;4.199;2.206;114.9;34.3;;;;;;;;;;;;;;;;;;
 ;00:03:02;4.199;2.204;115.5;34.3;;;;;;;;;;;;;;;;;;
 ;00:03:03;4.200;2.202;116.1;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:04;4.199;2.198;116.7;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:05;4.199;2.197;117.3;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:06;4.199;2.197;117.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:03:07;4.200;2.194;118.5;34.5;;;;;;;;;;;;;;;;;;
 ;00:03:08;4.200;2.192;119.2;34.5;;;;;;;;;;;;;;;;;;
 ;00:03:09;4.199;2.188;119.8;34.5;;;;;;;;;;;;;;;;;;
 ;00:03:10;4.199;2.186;120.4;34.6;;;;;;;;;;;;;;;;;;
 ;00:03:11;4.199;2.185;121.0;34.6;;;;;;;;;;;;;;;;;;
 ;00:03:12;4.199;2.184;121.6;34.6;;;;;;;;;;;;;;;;;;
 ;00:03:13;4.199;2.182;122.2;34.7;;;;;;;;;;;;;;;;;;
 ;00:03:14;4.200;2.181;122.8;34.7;;;;;;;;;;;;;;;;;;
 ;00:03:15;4.199;2.178;123.4;34.7;;;;;;;;;;;;;;;;;;
 ;00:03:16;4.199;2.174;124.0;34.7;;;;;;;;;;;;;;;;;;
 ;00:03:17;4.199;2.174;124.7;34.8;;;;;;;;;;;;;;;;;;
 ;00:03:18;4.199;2.173;125.2;34.8;;;;;;;;;;;;;;;;;;
 ;00:03:19;4.199;2.171;125.9;34.8;;;;;;;;;;;;;;;;;;
 ;00:03:20;4.200;2.169;126.4;34.9;;;;;;;;;;;;;;;;;;
 ;00:03:21;4.199;2.166;127.1;34.9;;;;;;;;;;;;;;;;;;
 ;00:03:22;4.199;2.162;127.6;34.9;;;;;;;;;;;;;;;;;;
 ;00:03:23;4.199;2.163;128.3;34.9;;;;;;;;;;;;;;;;;;
 ;00:03:24;4.199;2.161;128.8;35.0;;;;;;;;;;;;;;;;;;
 ;00:03:25;4.200;2.159;129.5;35.0;;;;;;;;;;;;;;;;;;
 ;00:03:26;4.199;2.157;130.0;35.0;;;;;;;;;;;;;;;;;;
 ;00:03:27;4.199;2.153;130.7;35.0;;;;;;;;;;;;;;;;;;
 ;00:03:28;4.199;2.152;131.2;35.0;;;;;;;;;;;;;;;;;;
 ;00:03:29;4.200;2.150;131.9;35.1;;;;;;;;;;;;;;;;;;
 ;00:03:30;4.199;2.149;132.4;35.1;;;;;;;;;;;;;;;;;;
 ;00:03:31;4.199;2.146;133.1;35.1;;;;;;;;;;;;;;;;;;
 ;00:03:32;4.199;2.144;133.6;35.2;;;;;;;;;;;;;;;;;;
 ;00:03:33;4.200;2.143;134.3;35.2;;;;;;;;;;;;;;;;;;
 ;00:03:34;4.199;2.141;134.8;35.2;;;;;;;;;;;;;;;;;;
 ;00:03:35;4.199;2.139;135.4;35.2;;;;;;;;;;;;;;;;;;
 ;00:03:36;4.200;2.138;136.0;35.2;;;;;;;;;;;;;;;;;;
 ;00:03:37;4.199;2.135;136.6;35.3;;;;;;;;;;;;;;;;;;
 ;00:03:38;4.200;2.133;137.2;35.3;;;;;;;;;;;;;;;;;;
 ;00:03:39;4.199;2.131;137.8;35.3;;;;;;;;;;;;;;;;;;
 ;00:03:40;4.199;2.129;138.3;35.3;;;;;;;;;;;;;;;;;;
 ;00:03:41;4.200;2.127;138.9;35.4;;;;;;;;;;;;;;;;;;
 ;00:03:42;4.200;2.125;139.5;35.4;;;;;;;;;;;;;;;;;;
 ;00:03:43;4.200;2.123;140.2;35.4;;;;;;;;;;;;;;;;;;
 ;00:03:44;4.200;2.121;140.7;35.4;;;;;;;;;;;;;;;;;;
 ;00:03:45;4.200;2.119;141.4;35.5;;;;;;;;;;;;;;;;;;
 ;00:03:46;4.200;2.117;141.9;35.5;;;;;;;;;;;;;;;;;;
 ;00:03:47;4.200;2.116;142.5;35.5;;;;;;;;;;;;;;;;;;
 ;00:03:48;4.200;2.113;143.1;35.5;;;;;;;;;;;;;;;;;;
 ;00:03:49;4.200;2.112;143.6;35.5;;;;;;;;;;;;;;;;;;
 ;00:03:50;4.200;2.109;144.2;35.6;;;;;;;;;;;;;;;;;;
 ;00:03:51;4.200;2.107;144.9;35.6;;;;;;;;;;;;;;;;;;
 ;00:03:52;4.200;2.106;145.4;35.6;;;;;;;;;;;;;;;;;;
 ;00:03:53;4.200;2.104;146.0;35.6;;;;;;;;;;;;;;;;;;
 ;00:03:54;4.200;2.102;146.6;35.7;;;;;;;;;;;;;;;;;;
 ;00:03:55;4.200;2.099;147.2;35.7;;;;;;;;;;;;;;;;;;
 ;00:03:56;4.200;2.098;147.7;35.7;;;;;;;;;;;;;;;;;;
 ;00:03:57;4.200;2.096;148.4;35.7;;;;;;;;;;;;;;;;;;
 ;00:03:58;4.200;2.094;148.9;35.7;;;;;;;;;;;;;;;;;;
 ;00:03:59;4.200;2.092;149.5;35.8;;;;;;;;;;;;;;;;;;
 ;00:04:00;4.200;2.090;150.1;35.8;;;;;;;;;;;;;;;;;;
 ;00:04:01;4.200;2.087;150.7;35.8;;;;;;;;;;;;;;;;;;
 ;00:04:02;4.200;2.085;151.2;35.8;;;;;;;;;;;;;;;;;;
 ;00:04:03;4.200;2.083;151.9;35.9;;;;;;;;;;;;;;;;;;
 ;00:04:04;4.200;2.081;152.4;35.9;;;;;;;;;;;;;;;;;;
 ;00:04:05;4.200;2.079;153.0;35.9;;;;;;;;;;;;;;;;;;
 ;00:04:06;4.200;2.077;153.5;35.9;;;;;;;;;;;;;;;;;;
 ;00:04:07;4.200;2.075;154.2;36.0;;;;;;;;;;;;;;;;;;
 ;00:04:08;4.200;2.074;154.7;36.0;;;;;;;;;;;;;;;;;;
 ;00:04:09;4.200;2.071;155.3;36.0;;;;;;;;;;;;;;;;;;
 ;00:04:10;4.200;2.069;155.8;36.0;;;;;;;;;;;;;;;;;;
 ;00:04:11;4.199;2.067;156.5;36.1;;;;;;;;;;;;;;;;;;
 ;00:04:12;4.199;2.065;157.0;36.1;;;;;;;;;;;;;;;;;;
 ;00:04:13;4.199;2.062;157.6;36.1;;;;;;;;;;;;;;;;;;
 ;00:04:14;4.200;2.061;158.1;36.1;;;;;;;;;;;;;;;;;;
