#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.346;0.000;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.336;0.019;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.405;0.094;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.466;0.228;0.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.547;0.415;0.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.648;0.648;0.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.766;0.906;0.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.842;1.063;0.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.887;1.122;1.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.936;1.196;1.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.987;1.254;1.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.049;1.326;2.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.110;1.378;2.7;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.168;1.434;3.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.194;1.452;3.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.199;1.452;3.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.199;1.447;4.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.199;1.442;4.7;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.199;1.438;5.1;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.199;1.433;5.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.199;1.429;5.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.199;1.425;6.3;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.199;1.422;6.7;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.199;1.418;7.1;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.199;1.415;7.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.199;1.412;7.9;27.8;;;;;;;;;;;;;;;;;;
