#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.277;0.001;0.0;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.294;0.034;0.0;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.350;0.128;0.0;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.424;0.280;0.1;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.521;0.483;0.2;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.651;0.725;0.5;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.827;0.963;0.7;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.928;1.079;1.0;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.972;1.144;1.4;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.013;1.213;1.7;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.059;1.281;2.1;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.109;1.349;2.4;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.160;1.410;2.8;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.192;1.449;3.2;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.199;1.455;3.6;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.199;1.451;4.1;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.199;1.447;4.5;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;1.442;4.9;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.199;1.436;5.3;28.9;;;;;;;;;;;;;;;;;;
