#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.349;0.000;0.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.340;0.016;0.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.384;0.095;0.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.421;0.232;0.1;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.471;0.426;0.2;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.532;0.673;0.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.598;0.941;0.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.636;1.081;1.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.659;1.159;1.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.683;1.239;1.6;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.706;1.320;2.0;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.730;1.404;2.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.754;1.491;2.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.778;1.578;3.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.803;1.668;3.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.829;1.761;4.2;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.854;1.851;4.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.880;1.951;5.3;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.905;2.052;5.9;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.932;2.155;6.5;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.958;2.256;7.1;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.984;2.354;7.7;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.012;2.465;8.4;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.037;2.560;9.1;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.071;2.710;9.9;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.126;2.945;10.7;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.144;2.994;11.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.149;2.993;12.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.154;2.994;13.2;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.159;2.996;14.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.163;2.996;14.9;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.167;2.997;15.7;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.171;2.997;16.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.174;2.997;17.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.178;2.996;18.2;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.181;2.995;19.1;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.185;2.997;19.9;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.188;2.998;20.7;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.190;2.996;21.6;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.193;2.997;22.4;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.195;2.995;23.2;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.198;2.996;24.1;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.986;24.9;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.975;25.7;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.199;2.963;26.5;28.9;;;;;;;;;;;;;;;;;;
