#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.305;0.000;0.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.269;0.004;0.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.299;0.048;0.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.337;0.154;0.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.387;0.320;0.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.451;0.542;0.3;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.526;0.816;0.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.586;1.038;0.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.615;1.129;1.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.642;1.208;1.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.668;1.287;1.8;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.696;1.370;2.2;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.724;1.454;2.6;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.752;1.537;3.1;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.782;1.627;3.5;28.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.811;1.713;4.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.842;1.804;4.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.874;1.893;5.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.906;1.988;5.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.939;2.089;6.2;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.971;2.180;6.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.009;2.278;7.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.043;2.371;8.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.079;2.464;8.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.119;2.575;9.5;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.147;2.644;10.2;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.181;2.738;11.0;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.196;2.786;11.8;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.199;2.785;12.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;2.775;13.3;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;2.764;14.1;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.199;2.753;14.9;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.739;15.6;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.728;16.4;28.6;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.716;17.1;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;2.710;17.9;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.702;18.6;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.199;2.693;19.4;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;2.688;20.1;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.199;2.679;20.9;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.199;2.673;21.6;28.7;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.199;2.666;22.4;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.660;23.1;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.653;23.8;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;2.647;24.6;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.199;2.642;25.3;28.8;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;2.637;26.0;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;2.633;26.8;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;2.629;27.5;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;2.625;28.2;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;2.621;29.0;28.9;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;2.617;29.7;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;2.612;30.4;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.200;2.608;31.1;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.200;2.605;31.9;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;2.601;32.6;29.0;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.199;2.597;33.3;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.199;2.594;34.0;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;2.590;34.7;29.1;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.199;2.587;35.5;29.1;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.199;2.583;36.2;29.2;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;2.580;36.9;29.2;;;;;;;;;;;;;;;;;;
