#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.501;0.000;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.487;0.018;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.591;0.088;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.682;0.224;0.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.798;0.379;0.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.934;0.605;0.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;4.088;0.821;0.6;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.191;0.977;0.9;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.200;0.964;1.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.947;1.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.931;1.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.918;1.9;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.906;2.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.894;2.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.883;2.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.873;2.9;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.864;3.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.855;3.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.847;3.6;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.838;3.8;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.831;4.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.823;4.3;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.815;4.5;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;0.808;4.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;0.802;5.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;0.795;5.2;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;0.789;5.4;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;0.783;5.6;27.6;;;;;;;;;;;;;;;;;;
