#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.305;0.000;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.282;0.006;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.303;0.055;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.336;0.167;0.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.382;0.340;0.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.439;0.570;0.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.500;0.848;0.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.553;1.046;0.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.578;1.128;1.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.603;1.207;1.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.626;1.289;1.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.651;1.373;2.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.677;1.459;2.6;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.701;1.546;3.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.727;1.636;3.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.754;1.728;4.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.780;1.818;4.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.809;1.918;5.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.836;2.013;5.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.865;2.122;6.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.893;2.217;6.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.922;2.320;7.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.952;2.420;8.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.982;2.528;8.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.014;2.634;9.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.072;2.873;10.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.103;2.986;11.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.112;2.996;12.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.118;2.995;13.0;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.123;2.996;13.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.128;2.995;14.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.133;2.996;15.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.137;2.996;16.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.142;2.997;17.2;31.1;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.145;2.996;18.0;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.149;2.997;18.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.152;2.996;19.6;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.155;2.995;20.5;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.158;2.997;21.3;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.162;2.998;22.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.164;2.995;23.0;31.2;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.167;2.996;23.8;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.169;2.997;24.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.171;2.996;25.5;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.174;2.997;26.3;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.176;2.997;27.1;31.3;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.178;2.995;28.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.181;2.997;28.8;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.182;2.995;29.6;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.185;3.000;30.5;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.186;2.996;31.3;31.4;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.188;2.998;32.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.190;2.999;33.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.190;2.994;33.8;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.193;2.998;34.6;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.195;2.999;35.5;31.6;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.195;2.995;36.3;31.6;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.197;2.996;37.1;31.6;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;2.999;38.0;31.6;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;2.993;38.8;31.7;;;;;;;;;;;;;;;;;;
