#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.276;0.001;0.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.295;0.029;0.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.332;0.130;0.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.381;0.268;0.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.448;0.496;0.2;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.534;0.754;0.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.622;0.976;0.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.668;1.094;1.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.703;1.166;1.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.740;1.242;1.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.776;1.309;2.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.814;1.394;2.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.847;1.474;2.9;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.877;1.556;3.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.907;1.636;3.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.933;1.730;4.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.958;1.816;4.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.985;1.913;5.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.013;2.017;5.9;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.041;2.112;6.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.070;2.203;7.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.097;2.309;7.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.121;2.407;8.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.150;2.512;9.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.170;2.594;9.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.172;2.605;10.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.176;2.613;11.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.180;2.621;12.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.184;2.629;12.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.190;2.642;13.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.197;2.658;14.2;29.6;;;;;;;;;;;;;;;;;;
