#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.515;0.000;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.494;0.000;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.454;0.009;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.528;0.064;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.623;0.174;0.0;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.744;0.331;0.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.885;0.527;0.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:07;4.044;0.754;0.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:08;4.174;0.938;0.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:09;4.200;0.955;1.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:10;4.200;0.934;1.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.200;0.916;1.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.200;0.901;1.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.200;0.887;2.1;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.200;0.874;2.3;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.200;0.861;2.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.200;0.850;2.8;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.200;0.839;3.0;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.200;0.829;3.2;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;0.819;3.5;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;0.809;3.7;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;0.801;3.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;0.792;4.1;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;0.783;4.3;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;0.775;4.6;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;0.768;4.8;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;0.760;5.0;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;0.753;5.2;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;0.745;5.4;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;0.738;5.6;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;0.732;5.8;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;0.726;6.0;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;0.720;6.2;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;0.714;6.4;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;0.708;6.6;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;0.703;6.8;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;0.697;7.0;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;0.692;7.2;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;0.687;7.4;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;0.682;7.6;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;0.678;7.8;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;0.673;7.9;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;0.668;8.1;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;0.664;8.3;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;0.660;8.5;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;0.656;8.7;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;0.652;8.9;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;0.648;9.0;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;0.644;9.2;28.0;;;;;;;;;;;;;;;;;;
