#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.281;0.001;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.291;0.035;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.327;0.130;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.371;0.286;0.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.430;0.500;0.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.499;0.766;0.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.560;1.006;0.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.591;1.107;1.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.618;1.186;1.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.644;1.266;1.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.671;1.348;2.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.698;1.432;2.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.725;1.517;3.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.754;1.606;3.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.782;1.692;3.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.811;1.786;4.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.841;1.875;4.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.871;1.971;5.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.902;2.075;6.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.931;2.168;6.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.964;2.272;7.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.993;2.363;8.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.028;2.473;8.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.057;2.567;9.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.096;2.689;10.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.154;2.905;11.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.180;2.986;11.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.190;2.995;12.7;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.197;2.994;13.4;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.199;2.978;14.3;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;2.954;15.1;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.199;2.933;15.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.911;16.7;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.893;17.6;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.874;18.3;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;2.856;19.2;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.840;19.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;2.825;20.7;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.810;21.4;30.6;;;;;;;;;;;;;;;;;;
