#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.322;0.000;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.259;0.006;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.305;0.054;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.376;0.164;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.462;0.329;0.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.565;0.544;0.3;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.681;0.801;0.5;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.778;1.021;0.8;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.827;1.109;1.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.870;1.179;1.5;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.911;1.249;1.8;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.953;1.321;2.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.994;1.394;2.6;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.034;1.468;3.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.074;1.546;3.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.114;1.621;3.9;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.155;1.701;4.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.186;1.760;4.9;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.199;1.760;5.3;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;1.728;5.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;1.696;6.3;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.668;6.8;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.643;7.2;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.619;7.7;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.596;8.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.576;8.5;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.556;8.9;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.538;9.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.521;9.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.504;10.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.487;10.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.471;11.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.458;11.4;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.445;11.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.433;12.3;27.7;;;;;;;;;;;;;;;;;;
