#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.305;0.000;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.285;0.006;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.301;0.048;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.333;0.167;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.376;0.340;0.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.431;0.570;0.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.497;0.824;0.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.546;1.047;0.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.571;1.121;1.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.596;1.208;1.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.619;1.291;1.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.644;1.375;2.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.669;1.461;2.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.694;1.548;3.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.723;1.638;3.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.749;1.730;4.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.775;1.820;4.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.804;1.919;5.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.831;2.017;5.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.860;2.123;6.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.889;2.219;6.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.918;2.320;7.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.949;2.421;8.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.979;2.527;8.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.013;2.631;9.6;30.4;;;;;;;;;;;;;;;;;;
