#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.316;0.000;0.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.294;0.000;0.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.278;0.010;0.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.319;0.070;0.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.354;0.193;0.0;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.410;0.374;0.1;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.469;0.611;0.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.549;0.889;0.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.595;1.071;0.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.626;1.149;1.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.651;1.228;1.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.681;1.308;1.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.706;1.389;2.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.737;1.475;2.7;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.763;1.558;3.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.795;1.647;3.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.824;1.735;4.1;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.854;1.823;4.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.885;1.919;5.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.914;2.011;5.7;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.947;2.119;6.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.976;2.204;6.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.009;2.316;7.6;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.036;2.397;8.2;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.071;2.518;8.9;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.097;2.597;9.7;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.144;2.761;10.4;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.189;2.929;11.3;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.199;2.937;12.1;30.1;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.199;2.903;12.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.199;2.871;13.7;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.199;2.842;14.5;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.816;15.2;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.792;16.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.769;16.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;2.746;17.6;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.722;18.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.199;2.704;19.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.686;19.8;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;2.670;20.5;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;2.654;21.3;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;2.640;22.0;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;2.626;22.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.613;23.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;2.599;24.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;2.587;24.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.199;2.575;25.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.199;2.563;26.3;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.199;2.554;27.0;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.199;2.542;27.8;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;2.536;28.5;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;2.524;29.2;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.199;2.518;29.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.199;2.508;30.6;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.199;2.499;31.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;2.491;31.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;2.485;32.6;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;2.479;33.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;2.473;34.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;2.467;34.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;2.461;35.4;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.200;2.456;36.1;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.200;2.451;36.7;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.200;2.445;37.4;30.8;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;2.440;38.1;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;2.435;38.8;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;2.431;39.4;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;2.425;40.1;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.200;2.421;40.8;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.200;2.416;41.5;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.200;2.412;42.1;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;2.407;42.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.200;2.403;43.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.200;2.399;44.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.200;2.395;44.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.200;2.391;45.5;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.200;2.388;46.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.200;2.383;46.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.200;2.379;47.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.199;2.377;48.1;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.199;2.372;48.8;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.200;2.369;49.4;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;2.368;50.1;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.199;2.363;50.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.199;2.359;51.4;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.200;2.356;52.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.200;2.354;52.7;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.200;2.353;53.4;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.199;2.349;54.0;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.199;2.345;54.7;31.6;;;;;;;;;;;;;;;;;;
