#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.287;0.000;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.278;0.020;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.316;0.098;0.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.354;0.238;0.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.405;0.438;0.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.468;0.691;0.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.530;0.956;0.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.564;1.085;1.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.588;1.163;1.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.612;1.243;1.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.637;1.327;2.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.662;1.411;2.5;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.687;1.497;2.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.712;1.587;3.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.739;1.674;3.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.765;1.770;4.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.792;1.862;4.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.819;1.957;5.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.848;2.065;6.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.875;2.158;6.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.905;2.269;7.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.931;2.357;7.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.963;2.478;8.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.987;2.559;9.3;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.036;2.759;10.1;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.083;2.963;10.9;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.097;2.996;11.7;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.104;2.995;12.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.111;2.994;13.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.116;2.995;14.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.122;2.997;15.1;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.127;2.997;15.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.132;2.996;16.7;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.136;2.996;17.6;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.140;2.996;18.4;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.145;2.997;19.2;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.148;2.996;20.0;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.152;2.995;20.9;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.155;2.995;21.7;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.158;2.996;22.5;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.161;2.997;23.4;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.164;2.996;24.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.167;2.994;25.0;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.170;2.995;25.9;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.172;2.996;26.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.175;2.998;27.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.177;2.995;28.4;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.180;2.997;29.2;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.181;2.995;30.0;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.184;2.997;30.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.185;2.993;31.7;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.188;2.996;32.5;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.190;2.995;33.4;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.191;2.996;34.2;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.193;2.999;35.0;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.194;2.994;35.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.197;2.998;36.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.198;2.999;37.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.199;2.994;38.4;31.0;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.199;2.987;39.2;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.200;2.982;40.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;2.973;40.8;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.199;2.966;41.7;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;2.963;42.5;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;2.956;43.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;2.953;44.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.199;2.946;44.9;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.199;2.939;45.8;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.198;2.936;46.6;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.199;2.933;47.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.200;2.928;48.2;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.200;2.924;49.0;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.200;2.922;49.8;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.199;2.918;50.6;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.199;2.909;51.4;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.198;2.907;52.3;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.199;2.904;53.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.199;2.904;53.9;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.199;2.899;54.7;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.200;2.896;55.5;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.200;2.894;56.3;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.200;2.892;57.1;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;2.891;57.9;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.199;2.883;58.7;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.198;2.878;59.5;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.199;2.878;60.3;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.199;2.876;61.1;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.199;2.874;61.9;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.199;2.871;62.7;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.200;2.868;63.5;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.200;2.865;64.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.200;2.864;65.1;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.200;2.863;65.9;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.200;2.861;66.7;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.199;2.855;67.5;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.199;2.851;68.2;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.198;2.849;69.0;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.198;2.847;69.8;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.199;2.846;70.6;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.199;2.845;71.4;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.199;2.844;72.2;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.200;2.842;73.0;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.200;2.840;73.8;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.200;2.839;74.6;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.200;2.838;75.4;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.199;2.833;76.1;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.198;2.827;76.9;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.199;2.827;77.7;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.198;2.825;78.5;32.6;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.199;2.824;79.3;32.6;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.199;2.824;80.1;32.6;;;;;;;;;;;;;;;;;;
 ;00:01:51;4.199;2.822;80.9;32.7;;;;;;;;;;;;;;;;;;
 ;00:01:52;4.199;2.820;81.6;32.7;;;;;;;;;;;;;;;;;;
 ;00:01:53;4.200;2.816;82.4;32.7;;;;;;;;;;;;;;;;;;
 ;00:01:54;4.200;2.814;83.2;32.8;;;;;;;;;;;;;;;;;;
 ;00:01:55;4.200;2.813;84.0;32.8;;;;;;;;;;;;;;;;;;
 ;00:01:56;4.200;2.812;84.8;32.8;;;;;;;;;;;;;;;;;;
 ;00:01:57;4.200;2.811;85.5;32.9;;;;;;;;;;;;;;;;;;
 ;00:01:58;4.200;2.810;86.3;32.9;;;;;;;;;;;;;;;;;;
 ;00:01:59;4.200;2.809;87.1;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:00;4.199;2.803;87.9;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:01;4.198;2.798;88.7;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:02;4.198;2.797;89.4;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:03;4.199;2.797;90.2;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:04;4.198;2.795;91.0;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:05;4.199;2.794;91.8;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:06;4.199;2.794;92.5;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:07;4.199;2.792;93.3;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:08;4.199;2.789;94.1;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:09;4.200;2.786;94.9;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:10;4.200;2.785;95.6;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:11;4.200;2.784;96.4;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:12;4.200;2.783;97.2;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:13;4.200;2.782;98.0;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:14;4.200;2.781;98.7;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:15;4.200;2.780;99.5;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:16;4.199;2.776;100.3;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:17;4.199;2.770;101.0;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:18;4.198;2.768;101.8;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:19;4.198;2.766;102.6;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:20;4.199;2.767;103.3;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:21;4.199;2.765;104.1;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:22;4.199;2.764;104.9;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:23;4.199;2.763;105.7;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:24;4.199;2.761;106.4;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:25;4.200;2.757;107.2;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:26;4.200;2.756;107.9;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:27;4.200;2.755;108.7;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:28;4.200;2.754;109.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:29;4.200;2.753;110.2;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:30;4.200;2.752;111.0;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:31;4.200;2.751;111.8;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:32;4.200;2.748;112.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:33;4.199;2.741;113.3;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:34;4.199;2.739;114.1;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:35;4.200;2.739;114.8;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:36;4.199;2.737;115.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:37;4.200;2.736;116.3;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:38;4.200;2.732;117.1;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:39;4.200;2.730;117.9;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:40;4.199;2.728;118.6;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:41;4.199;2.722;119.4;34.4;;;;;;;;;;;;;;;;;;
 ;00:02:42;4.199;2.720;120.1;34.4;;;;;;;;;;;;;;;;;;
 ;00:02:43;4.198;2.718;120.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:02:44;4.198;2.717;121.6;34.5;;;;;;;;;;;;;;;;;;
