#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.305;0.000;0.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.283;0.006;0.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.300;0.055;0.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.332;0.167;0.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.375;0.340;0.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.431;0.570;0.3;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.503;0.849;0.6;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.547;1.047;0.8;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.575;1.129;1.2;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.597;1.208;1.5;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.623;1.290;1.9;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.646;1.374;2.3;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.674;1.460;2.7;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.696;1.547;3.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.725;1.637;3.6;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.749;1.729;4.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.778;1.819;4.6;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.804;1.919;5.1;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.833;2.015;5.7;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.859;2.123;6.3;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.890;2.219;6.9;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.916;2.321;7.5;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:22;3.948;2.424;8.2;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:23;3.974;2.528;8.9;31.5;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.010;2.649;9.7;31.5;;;;;;;;;;;;;;;;;;
