#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.455;0.000;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.444;0.018;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.503;0.091;0.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.559;0.221;0.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.633;0.403;0.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.720;0.633;0.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.815;0.900;0.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.876;1.073;1.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.908;1.147;1.3;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.938;1.220;1.6;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.969;1.297;2.0;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:11;4.000;1.372;2.4;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:12;4.032;1.452;2.8;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:13;4.063;1.531;3.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:14;4.095;1.612;3.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:15;4.129;1.695;4.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:16;4.160;1.776;4.6;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:17;4.180;1.817;5.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:18;4.193;1.836;5.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:19;4.200;1.833;6.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:20;4.200;1.812;6.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:21;4.200;1.791;7.2;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.200;1.771;7.7;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.200;1.751;8.1;27.5;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.200;1.730;8.6;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.200;1.712;9.1;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.200;1.696;9.6;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.200;1.682;10.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.200;1.668;10.5;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.200;1.654;11.0;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.200;1.640;11.4;27.6;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.200;1.628;11.9;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.200;1.616;12.3;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.200;1.603;12.8;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.200;1.592;13.2;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.200;1.581;13.6;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.200;1.571;14.1;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.200;1.561;14.5;27.7;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.200;1.552;14.9;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;1.542;15.4;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.200;1.534;15.8;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.200;1.526;16.2;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.200;1.518;16.6;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;1.510;17.1;27.8;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.200;1.502;17.5;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.200;1.492;17.9;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.200;1.484;18.3;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;1.478;18.7;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.200;1.471;19.1;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.200;1.465;19.5;27.9;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.200;1.459;19.9;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.199;1.454;20.3;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.199;1.448;20.7;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.199;1.442;21.1;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.199;1.437;21.5;28.0;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.200;1.432;21.9;28.1;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.200;1.427;22.3;28.1;;;;;;;;;;;;;;;;;;
