#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.295;0.000;0.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.298;0.020;0.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.330;0.097;0.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.374;0.236;0.1;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.427;0.434;0.2;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.494;0.685;0.4;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.562;0.955;0.7;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.600;1.096;1.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.625;1.174;1.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.650;1.254;1.7;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.676;1.337;2.0;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.702;1.420;2.4;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.728;1.507;2.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.755;1.594;3.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.782;1.682;3.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.811;1.776;4.3;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.839;1.865;4.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.868;1.964;5.4;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.897;2.075;5.9;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.927;2.160;6.5;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.958;2.272;7.2;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.987;2.362;7.8;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.020;2.474;8.5;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.049;2.565;9.2;30.2;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.086;2.693;10.0;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.146;2.912;10.8;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.172;2.989;11.6;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.179;2.996;12.5;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:28;4.185;2.997;13.3;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:29;4.190;2.996;14.2;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:30;4.194;2.994;15.1;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:31;4.198;2.995;15.9;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:32;4.199;2.986;16.7;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:33;4.199;2.972;17.5;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:34;4.199;2.960;18.4;30.3;;;;;;;;;;;;;;;;;;
 ;00:00:35;4.199;2.947;19.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:36;4.199;2.938;20.0;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:37;4.199;2.926;20.8;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:38;4.199;2.915;21.6;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:39;4.200;2.906;22.4;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:40;4.199;2.897;23.2;30.4;;;;;;;;;;;;;;;;;;
 ;00:00:41;4.199;2.888;24.0;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:42;4.199;2.881;24.8;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:43;4.200;2.875;25.6;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:44;4.199;2.866;26.4;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:45;4.199;2.857;27.2;30.5;;;;;;;;;;;;;;;;;;
 ;00:00:46;4.199;2.852;28.0;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:47;4.200;2.845;28.8;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:48;4.199;2.840;29.6;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:49;4.199;2.831;30.4;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:50;4.199;2.827;31.2;30.6;;;;;;;;;;;;;;;;;;
 ;00:00:51;4.200;2.822;31.9;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:52;4.200;2.818;32.7;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:53;4.199;2.813;33.5;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:54;4.199;2.805;34.3;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:55;4.199;2.801;35.1;30.7;;;;;;;;;;;;;;;;;;
 ;00:00:56;4.199;2.799;35.8;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:57;4.200;2.794;36.6;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:58;4.200;2.790;37.4;30.8;;;;;;;;;;;;;;;;;;
 ;00:00:59;4.200;2.787;38.2;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:00;4.199;2.780;38.9;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:01;4.199;2.776;39.7;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:02;4.199;2.773;40.5;30.9;;;;;;;;;;;;;;;;;;
 ;00:01:03;4.199;2.771;41.3;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:04;4.200;2.767;42.0;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:05;4.200;2.763;42.8;31.0;;;;;;;;;;;;;;;;;;
 ;00:01:06;4.200;2.761;43.6;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:07;4.200;2.759;44.3;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:08;4.199;2.752;45.1;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:09;4.199;2.749;45.9;31.1;;;;;;;;;;;;;;;;;;
 ;00:01:10;4.199;2.747;46.6;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:11;4.199;2.743;47.4;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:12;4.199;2.739;48.1;31.2;;;;;;;;;;;;;;;;;;
 ;00:01:13;4.198;2.733;48.9;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:14;4.198;2.730;49.7;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:15;4.198;2.728;50.4;31.3;;;;;;;;;;;;;;;;;;
 ;00:01:16;4.199;2.727;51.2;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:17;4.199;2.727;51.9;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:18;4.199;2.724;52.7;31.4;;;;;;;;;;;;;;;;;;
 ;00:01:19;4.199;2.723;53.4;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:20;4.200;2.723;54.2;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:21;4.200;2.720;55.0;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:22;4.200;2.716;55.7;31.5;;;;;;;;;;;;;;;;;;
 ;00:01:23;4.199;2.712;56.5;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:24;4.198;2.708;57.2;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:25;4.199;2.706;58.0;31.6;;;;;;;;;;;;;;;;;;
 ;00:01:26;4.198;2.705;58.7;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:27;4.199;2.704;59.5;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:28;4.199;2.703;60.2;31.7;;;;;;;;;;;;;;;;;;
 ;00:01:29;4.199;2.702;61.0;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:30;4.199;2.701;61.7;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:31;4.200;2.701;62.5;31.8;;;;;;;;;;;;;;;;;;
 ;00:01:32;4.200;2.699;63.2;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:33;4.200;2.695;64.0;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:34;4.199;2.693;64.7;31.9;;;;;;;;;;;;;;;;;;
 ;00:01:35;4.198;2.687;65.5;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:36;4.198;2.686;66.2;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:37;4.199;2.685;67.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:38;4.199;2.685;67.7;32.0;;;;;;;;;;;;;;;;;;
 ;00:01:39;4.199;2.684;68.4;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:40;4.199;2.684;69.2;32.1;;;;;;;;;;;;;;;;;;
 ;00:01:41;4.199;2.683;69.9;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:42;4.200;2.681;70.7;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:43;4.200;2.679;71.5;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:44;4.199;2.675;72.2;32.2;;;;;;;;;;;;;;;;;;
 ;00:01:45;4.199;2.673;73.0;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:46;4.199;2.672;73.7;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:47;4.199;2.671;74.5;32.3;;;;;;;;;;;;;;;;;;
 ;00:01:48;4.199;2.671;75.2;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:49;4.199;2.669;76.0;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:50;4.200;2.668;76.7;32.4;;;;;;;;;;;;;;;;;;
 ;00:01:51;4.199;2.665;77.4;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:52;4.199;2.664;78.2;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:53;4.199;2.663;78.9;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:54;4.200;2.662;79.7;32.5;;;;;;;;;;;;;;;;;;
 ;00:01:55;4.199;2.660;80.4;32.6;;;;;;;;;;;;;;;;;;
 ;00:01:56;4.199;2.658;81.1;32.6;;;;;;;;;;;;;;;;;;
 ;00:01:57;4.199;2.657;81.9;32.6;;;;;;;;;;;;;;;;;;
 ;00:01:58;4.200;2.656;82.6;32.7;;;;;;;;;;;;;;;;;;
 ;00:01:59;4.199;2.654;83.3;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:00;4.199;2.653;84.1;32.7;;;;;;;;;;;;;;;;;;
 ;00:02:01;4.199;2.652;84.8;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:02;4.199;2.650;85.6;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:03;4.199;2.649;86.3;32.8;;;;;;;;;;;;;;;;;;
 ;00:02:04;4.199;2.647;87.0;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:05;4.200;2.646;87.8;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:06;4.199;2.645;88.5;32.9;;;;;;;;;;;;;;;;;;
 ;00:02:07;4.200;2.643;89.2;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:08;4.200;2.642;90.0;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:09;4.200;2.641;90.7;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:10;4.200;2.640;91.4;33.0;;;;;;;;;;;;;;;;;;
 ;00:02:11;4.200;2.638;92.2;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:12;4.200;2.637;92.9;33.1;;;;;;;;;;;;;;;;;;
 ;00:02:13;4.200;2.635;93.6;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:14;4.200;2.634;94.4;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:15;4.200;2.632;95.1;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:16;4.200;2.631;95.8;33.2;;;;;;;;;;;;;;;;;;
 ;00:02:17;4.200;2.630;96.6;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:18;4.200;2.629;97.3;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:19;4.200;2.627;98.0;33.3;;;;;;;;;;;;;;;;;;
 ;00:02:20;4.200;2.625;98.7;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:21;4.200;2.624;99.5;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:22;4.200;2.623;100.2;33.4;;;;;;;;;;;;;;;;;;
 ;00:02:23;4.200;2.621;100.9;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:24;4.200;2.620;101.7;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:25;4.200;2.619;102.4;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:26;4.200;2.618;103.1;33.5;;;;;;;;;;;;;;;;;;
 ;00:02:27;4.200;2.617;103.8;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:28;4.200;2.615;104.6;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:29;4.200;2.614;105.3;33.6;;;;;;;;;;;;;;;;;;
 ;00:02:30;4.200;2.613;106.0;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:31;4.200;2.612;106.7;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:32;4.200;2.611;107.5;33.7;;;;;;;;;;;;;;;;;;
 ;00:02:33;4.200;2.609;108.2;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:34;4.200;2.609;108.9;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:35;4.199;2.608;109.6;33.8;;;;;;;;;;;;;;;;;;
 ;00:02:36;4.199;2.606;110.4;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:37;4.200;2.606;111.1;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:38;4.199;2.605;111.8;33.9;;;;;;;;;;;;;;;;;;
 ;00:02:39;4.199;2.604;112.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:40;4.199;2.604;113.3;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:41;4.200;2.603;114.0;34.0;;;;;;;;;;;;;;;;;;
 ;00:02:42;4.200;2.603;114.7;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:43;4.199;2.601;115.4;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:44;4.199;2.600;116.1;34.1;;;;;;;;;;;;;;;;;;
 ;00:02:45;4.200;2.599;116.9;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:46;4.200;2.598;117.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:47;4.199;2.596;118.3;34.2;;;;;;;;;;;;;;;;;;
 ;00:02:48;4.199;2.595;119.0;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:49;4.199;2.595;119.8;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:50;4.200;2.594;120.5;34.3;;;;;;;;;;;;;;;;;;
 ;00:02:51;4.200;2.593;121.2;34.4;;;;;;;;;;;;;;;;;;
 ;00:02:52;4.199;2.590;121.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:02:53;4.199;2.589;122.6;34.4;;;;;;;;;;;;;;;;;;
 ;00:02:54;4.199;2.589;123.4;34.5;;;;;;;;;;;;;;;;;;
