#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.291;0.000;0.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.285;0.020;0.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.318;0.098;0.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.356;0.239;0.1;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.408;0.438;0.2;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.472;0.692;0.4;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.535;0.955;0.7;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.570;1.084;1.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.595;1.162;1.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.620;1.242;1.7;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.645;1.325;2.0;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.671;1.408;2.4;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.696;1.494;2.9;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.723;1.583;3.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.750;1.670;3.8;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.778;1.764;4.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.806;1.854;4.8;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.836;1.950;5.3;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.865;2.052;5.9;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.895;2.151;6.5;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.927;2.251;7.1;32.0;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.956;2.345;7.8;32.0;;;;;;;;;;;;;;;;;;
