#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:00:00;3.289;0.000;0.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:01;3.280;0.020;0.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:02;3.318;0.098;0.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:03;3.357;0.238;0.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:04;3.408;0.437;0.2;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:05;3.472;0.690;0.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:06;3.536;0.954;0.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:07;3.570;1.083;1.0;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:08;3.595;1.160;1.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:09;3.619;1.240;1.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:10;3.644;1.323;2.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:11;3.670;1.406;2.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:12;3.696;1.492;2.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:13;3.723;1.581;3.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:14;3.750;1.667;3.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:15;3.779;1.762;4.3;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:16;3.807;1.851;4.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:17;3.838;1.947;5.4;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:18;3.868;2.048;5.9;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:19;3.900;2.147;6.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:20;3.934;2.241;7.1;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:21;3.969;2.340;7.8;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:22;4.007;2.426;8.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:23;4.053;2.540;9.2;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:24;4.083;2.603;9.9;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:25;4.144;2.746;10.7;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:26;4.189;2.870;11.5;29.6;;;;;;;;;;;;;;;;;;
 ;00:00:27;4.199;2.892;12.3;29.6;;;;;;;;;;;;;;;;;;
